vehicle_id,fuel_type,vehicle_type,timestamp,mq2,mq135,co2_ppm,co_ppm,nox_ppb,pm25_ugm3,temperature,humidity,aqi_status
VH004,Diesel,Delivery Van,2026-07-24 18:51:41.213000,284.2,193.5,513.2,2.06,78.8,5.33,91.5,61.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:51:56.213000,246.7,239.7,420.1,7.16,45.5,12.34,75.0,37.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:52:11.213000,174.4,270.6,462.2,6.89,88.3,9.2,71.9,47.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:52:26.213000,276.5,166.7,446.9,6.96,37.7,10.29,87.1,57.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:52:41.213000,247.2,294.6,433.2,1.77,50.8,12.19,75.9,37.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:52:56.213000,208.6,312.9,616.1,5.45,42.5,8.71,87.3,47.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:53:11.213000,234.6,277.6,539.7,4.53,63.9,5.58,64.9,50.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:53:26.213000,275.8,255.3,419.0,7.71,82.9,10.37,70.8,46.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:53:41.213000,148.1,198.1,450.5,6.92,22.2,15.17,80.2,35.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:53:56.213000,125.5,187.6,467.9,3.77,65.2,14.53,64.7,55.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:54:11.213000,204.6,241.1,586.1,3.9,19.7,9.21,73.0,52.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:54:26.213000,243.3,204.1,565.5,5.2,33.2,13.57,69.6,60.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:54:41.213000,245.0,179.1,579.5,4.45,22.7,1.82,68.4,50.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:54:56.213000,158.6,282.2,467.1,7.95,21.1,5.49,85.0,36.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:55:11.213000,144.9,224.5,477.6,0.7,18.5,14.34,90.6,63.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:55:26.213000,199.4,124.6,414.4,2.62,60.2,14.9,74.0,53.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:55:41.213000,219.8,228.4,418.3,5.25,81.0,11.9,59.9,47.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:55:56.213000,130.2,267.5,567.9,1.83,62.8,8.46,71.8,45.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:56:11.213000,195.9,292.2,459.9,10.34,75.1,17.12,73.6,35.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:56:26.213000,168.6,312.1,438.5,1.71,62.0,5.25,89.7,44.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:56:41.213000,293.6,213.4,437.5,6.76,48.4,8.14,73.5,52.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:56:56.213000,149.4,309.9,452.7,9.04,48.9,13.61,81.2,38.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:57:11.213000,189.2,210.1,567.9,1.48,86.4,17.25,76.6,49.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:57:26.213000,108.8,141.8,569.0,3.72,64.0,18.61,85.8,59.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:57:41.213000,225.3,290.5,439.4,9.33,79.5,11.98,91.9,36.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:57:56.213000,121.4,171.1,516.6,8.22,38.5,1.74,76.7,52.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:58:11.213000,199.9,201.0,536.2,1.07,51.5,11.43,66.8,61.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:58:26.213000,206.4,278.8,464.2,5.93,57.6,0.0,78.5,47.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:58:41.213000,288.0,133.2,414.6,6.63,87.2,12.09,62.5,37.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:58:56.213000,305.8,322.5,508.7,7.63,50.8,8.8,69.0,43.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:59:11.213000,261.0,329.3,621.5,1.7,25.0,16.32,61.9,53.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:59:26.213000,223.3,170.2,595.8,3.79,31.9,15.13,87.9,31.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:59:41.213000,265.7,314.1,613.9,3.62,79.6,0.0,88.2,41.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 18:59:56.213000,172.3,227.7,564.1,1.97,69.5,13.95,78.9,47.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:00:11.213000,133.5,232.2,493.3,3.01,53.8,3.97,70.3,42.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:00:26.213000,144.8,288.5,460.8,3.22,13.4,10.82,64.1,59.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:00:41.213000,301.3,124.1,411.2,0.15,33.5,7.57,79.5,45.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:00:56.213000,118.1,299.2,431.4,8.39,90.4,2.08,71.0,43.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:01:11.213000,165.4,125.4,423.7,6.92,10.1,10.08,61.5,39.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:01:26.213000,261.9,310.9,591.3,6.54,71.7,1.79,72.1,44.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:01:41.213000,127.5,307.8,457.0,4.77,82.1,11.27,89.8,43.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:01:56.213000,148.2,202.5,513.5,6.28,52.1,7.0,83.9,58.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:02:11.213000,296.3,139.6,545.2,4.29,65.8,17.2,81.9,50.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:02:26.213000,261.8,141.3,593.1,5.52,74.4,1.07,65.7,47.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:02:41.213000,268.5,333.6,621.5,6.29,74.2,0.0,63.5,45.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:02:56.213000,249.8,212.8,489.0,5.97,88.1,9.2,60.2,53.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:03:11.213000,287.5,286.9,492.9,2.88,65.5,17.14,66.8,56.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:03:26.213000,174.6,232.3,495.4,9.11,17.8,5.5,60.5,53.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:03:41.213000,285.7,136.4,529.3,8.36,28.3,7.5,65.5,42.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:03:56.213000,242.8,182.9,498.0,0.86,42.2,13.06,66.4,39.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:04:11.213000,247.2,199.6,580.5,9.13,60.5,1.25,81.5,51.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:04:26.213000,289.2,174.8,487.2,0.77,25.4,14.87,81.8,36.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:04:41.213000,190.2,129.9,591.9,2.65,32.6,14.8,71.1,52.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:04:56.213000,155.6,270.6,533.7,8.68,46.9,11.41,73.6,41.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:05:11.213000,188.0,122.8,601.8,10.13,60.5,16.68,73.5,60.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:05:26.213000,261.6,177.4,546.7,5.12,45.3,5.23,71.2,47.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:05:41.213000,144.3,137.5,492.6,6.68,26.7,3.16,60.3,50.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:05:56.213000,233.6,327.9,478.7,9.39,81.3,12.55,65.6,52.9,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:06:11.213000,299.2,194.1,498.8,5.09,74.4,11.55,74.0,52.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:06:26.213000,315.5,237.9,485.5,5.04,59.0,16.82,63.5,33.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:06:41.213000,122.1,116.3,517.7,0.95,15.6,2.81,74.6,59.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:06:56.213000,207.3,281.1,548.1,5.08,25.8,1.54,91.5,55.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:07:11.213000,197.4,283.9,594.8,0.69,38.8,7.56,59.5,39.8,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:07:26.213000,194.6,185.6,504.0,1.82,37.6,3.73,83.1,35.4,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:07:41.213000,284.2,166.1,438.6,5.16,17.3,16.12,71.6,54.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:07:56.213000,280.6,212.3,416.5,11.8,17.8,22.37,76.9,59.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:08:11.213000,227.9,154.2,562.0,5.73,32.5,10.31,64.6,64.2,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:08:26.213000,182.2,255.7,432.2,2.26,55.0,3.01,61.8,43.6,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:08:41.213000,246.1,235.9,573.9,9.48,23.9,12.46,80.8,49.7,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:08:56.213000,228.7,152.2,462.2,5.52,64.5,16.01,59.8,48.3,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:09:11.213000,146.8,172.0,550.3,5.78,47.2,4.65,77.8,47.0,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:09:26.213000,218.4,331.8,588.9,9.35,35.6,10.86,83.7,39.5,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:09:41.213000,174.5,203.3,434.4,3.25,68.0,8.36,89.7,54.1,Safe
VH004,Diesel,Delivery Van,2026-07-24 19:09:56.213000,366.9,404.4,788.5,12.0,112.1,25.94,98.8,37.8,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:10:11.213000,369.1,395.3,788.9,12.8,114.0,26.1,100.7,51.0,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:10:26.213000,379.8,422.1,836.0,12.67,119.9,28.62,102.0,36.4,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:10:41.213000,362.1,383.6,751.4,11.96,111.3,26.2,100.1,45.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:10:56.213000,372.8,415.0,797.2,12.23,123.4,24.96,103.4,55.9,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:11:11.213000,380.9,401.2,779.7,12.33,119.6,24.7,101.0,53.9,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:11:26.213000,382.6,415.7,856.7,13.07,129.2,28.29,104.8,60.0,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:11:41.213000,378.9,410.7,805.0,12.07,116.7,25.99,101.6,38.7,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:11:56.213000,373.1,402.6,792.0,12.71,113.2,26.91,100.3,45.7,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:12:11.213000,358.9,405.5,786.1,12.06,120.9,25.76,101.3,34.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:12:26.213000,357.8,388.9,750.7,11.53,112.2,24.37,100.4,44.8,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:12:41.213000,374.9,386.6,772.6,11.79,117.7,25.67,99.8,37.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:12:56.213000,370.1,384.3,753.6,11.55,113.8,26.04,98.2,47.9,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:13:11.213000,398.2,432.8,834.3,13.22,130.7,28.58,103.0,45.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:13:26.213000,373.3,419.0,818.7,12.87,126.8,28.49,105.2,43.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:13:41.213000,350.9,369.2,730.8,11.59,105.9,22.49,97.1,54.4,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:13:56.213000,374.5,429.2,841.9,12.86,127.4,28.14,102.8,58.2,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:14:11.213000,363.7,385.2,735.8,12.05,108.4,23.92,100.4,33.1,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:14:26.213000,377.4,404.7,797.7,12.48,119.1,25.35,102.2,47.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:14:41.213000,392.2,425.7,836.2,12.46,125.4,26.65,102.8,47.8,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:14:56.213000,378.4,399.3,777.8,11.92,117.5,26.5,100.1,34.1,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:15:11.213000,376.6,426.4,856.7,12.9,124.8,28.57,103.9,44.1,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:15:26.213000,384.8,415.1,825.5,13.01,120.5,27.61,101.5,34.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:15:41.213000,371.8,395.8,778.8,12.19,110.9,24.82,101.5,50.6,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:15:56.213000,334.4,370.8,702.7,11.32,105.7,20.91,95.8,45.8,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:16:11.213000,368.7,388.4,771.3,12.03,116.8,23.63,101.8,62.3,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:16:26.213000,385.0,409.3,810.8,12.91,125.4,25.78,101.6,42.1,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:16:41.213000,352.8,393.0,769.2,12.03,112.9,23.56,100.1,35.6,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:16:56.213000,370.3,408.8,811.0,12.94,122.1,27.64,100.8,36.9,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:17:11.213000,354.6,397.0,774.2,11.76,110.6,23.63,101.7,62.4,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:17:26.213000,341.0,363.7,727.0,11.4,107.4,22.6,97.1,46.8,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:17:41.213000,387.6,407.8,797.9,12.13,119.1,26.08,103.1,57.6,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:17:56.213000,358.6,385.0,754.7,11.77,108.4,24.15,99.7,35.0,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:18:11.213000,397.9,439.9,857.5,12.93,125.0,30.36,104.4,36.3,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:18:26.213000,334.2,364.7,716.8,11.04,105.8,20.74,96.6,50.8,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:18:41.213000,358.0,410.3,784.7,12.27,114.1,24.73,102.5,40.0,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:18:56.213000,389.2,420.2,836.9,13.57,124.2,29.23,105.1,39.0,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:19:11.213000,345.3,376.8,735.9,11.03,110.9,22.01,97.1,38.3,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:19:26.213000,346.0,355.7,704.5,11.27,106.8,22.34,97.5,54.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:19:41.213000,573.5,619.9,1507.0,26.09,235.4,55.65,138.4,63.0,Poor
VH004,Diesel,Delivery Van,2026-07-24 19:19:56.213000,380.3,437.9,857.9,13.58,127.7,27.5,104.4,42.5,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:20:11.213000,553.4,584.3,1390.0,22.87,208.8,51.05,136.3,59.4,Poor
VH004,Diesel,Delivery Van,2026-07-24 19:20:26.213000,348.2,364.5,709.7,11.14,104.5,22.35,97.0,59.7,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:20:41.213000,543.3,600.6,1384.1,23.32,211.4,51.1,138.1,61.0,Poor
VH004,Diesel,Delivery Van,2026-07-24 19:20:56.213000,360.3,379.9,760.4,11.35,111.2,25.26,100.0,58.2,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:21:11.213000,340.7,380.5,739.1,11.37,113.2,23.6,98.5,63.7,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:21:26.213000,385.6,408.5,828.3,13.09,121.7,27.77,105.4,38.7,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:21:41.213000,552.4,601.9,1442.0,24.44,217.0,53.5,136.3,33.8,Poor
VH004,Diesel,Delivery Van,2026-07-24 19:21:56.213000,379.3,418.7,799.0,12.49,119.9,26.06,102.4,58.4,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:22:11.213000,362.1,381.3,733.2,11.39,112.4,23.7,99.0,59.4,Moderate
VH004,Diesel,Delivery Van,2026-07-24 19:22:26.213000,552.1,607.0,1471.3,24.44,225.7,55.14,137.1,33.8,Poor
VH004,Diesel,Delivery Van,2026-07-24 19:22:41.213000,342.7,379.6,703.0,10.95,102.3,23.38,95.8,44.2,Moderate
VH005,Petrol,SUV,2026-07-24 18:36:41.213000,162.3,235.8,421.1,8.08,33.1,8.18,59.3,46.3,Safe
VH005,Petrol,SUV,2026-07-24 18:36:56.213000,180.8,105.2,423.7,0.81,51.8,6.97,61.8,39.0,Safe
VH005,Petrol,SUV,2026-07-24 18:37:11.213000,238.9,143.0,476.0,2.44,46.2,4.76,53.1,59.6,Safe
VH005,Petrol,SUV,2026-07-24 18:37:26.213000,109.0,263.6,474.6,0.95,24.0,0.79,52.4,54.2,Safe
VH005,Petrol,SUV,2026-07-24 18:37:41.213000,188.7,95.4,551.5,7.16,18.6,4.52,66.9,56.8,Safe
VH005,Petrol,SUV,2026-07-24 18:37:56.213000,196.0,140.7,496.1,1.24,19.0,5.17,65.7,52.8,Safe
VH005,Petrol,SUV,2026-07-24 18:38:11.213000,195.7,290.1,472.4,6.21,30.8,1.61,70.8,56.0,Safe
VH005,Petrol,SUV,2026-07-24 18:38:26.213000,188.2,243.5,487.0,4.67,63.7,8.04,83.6,46.4,Safe
VH005,Petrol,SUV,2026-07-24 18:38:41.213000,121.1,131.3,442.6,5.25,60.9,2.0,68.5,51.9,Safe
VH005,Petrol,SUV,2026-07-24 18:38:56.213000,87.3,96.2,462.7,5.3,24.1,3.07,81.9,54.1,Safe
VH005,Petrol,SUV,2026-07-24 18:39:11.213000,102.3,218.9,546.4,8.08,25.4,4.98,69.8,50.8,Safe
VH005,Petrol,SUV,2026-07-24 18:39:26.213000,210.1,206.2,432.1,2.7,17.2,2.56,78.8,55.8,Safe
VH005,Petrol,SUV,2026-07-24 18:39:41.213000,151.8,96.4,512.0,5.94,13.5,10.92,55.6,48.1,Safe
VH005,Petrol,SUV,2026-07-24 18:39:56.213000,170.5,269.1,396.2,3.14,56.6,5.38,69.0,50.8,Safe
VH005,Petrol,SUV,2026-07-24 18:40:11.213000,170.3,114.7,546.8,3.12,64.9,6.31,72.0,45.5,Safe
VH005,Petrol,SUV,2026-07-24 18:40:26.213000,94.6,239.9,380.3,0.0,41.5,3.4,72.5,54.4,Safe
VH005,Petrol,SUV,2026-07-24 18:40:41.213000,99.0,137.9,555.5,2.41,7.2,6.02,62.2,62.8,Safe
VH005,Petrol,SUV,2026-07-24 18:40:56.213000,133.7,95.3,552.3,2.13,27.1,6.12,57.9,49.9,Safe
VH005,Petrol,SUV,2026-07-24 18:41:11.213000,128.3,108.8,385.5,6.71,34.7,7.18,54.5,53.7,Safe
VH005,Petrol,SUV,2026-07-24 18:41:26.213000,185.3,200.0,501.1,1.12,20.2,9.31,61.5,50.0,Safe
VH005,Petrol,SUV,2026-07-24 18:41:41.213000,218.6,96.1,489.4,4.03,64.6,10.13,49.7,61.8,Safe
VH005,Petrol,SUV,2026-07-24 18:41:56.213000,229.8,127.3,386.0,0.25,8.9,5.9,72.4,46.8,Safe
VH005,Petrol,SUV,2026-07-24 18:42:11.213000,217.0,256.7,403.3,1.83,32.4,3.29,57.3,51.5,Safe
VH005,Petrol,SUV,2026-07-24 18:42:26.213000,148.5,292.3,468.2,7.69,48.4,11.39,59.4,47.0,Safe
VH005,Petrol,SUV,2026-07-24 18:42:41.213000,89.9,194.1,439.8,2.08,30.2,10.74,50.7,58.7,Safe
VH005,Petrol,SUV,2026-07-24 18:42:56.213000,157.9,280.1,469.9,4.84,48.0,2.99,63.7,60.4,Safe
VH005,Petrol,SUV,2026-07-24 18:43:11.213000,219.1,196.0,462.9,7.52,42.1,7.04,66.9,49.0,Safe
VH005,Petrol,SUV,2026-07-24 18:43:26.213000,183.3,296.6,472.9,0.0,52.8,4.28,66.6,47.6,Safe
VH005,Petrol,SUV,2026-07-24 18:43:41.213000,237.5,211.1,399.0,5.24,36.9,1.38,64.8,44.1,Safe
VH005,Petrol,SUV,2026-07-24 18:43:56.213000,146.4,209.8,446.5,2.6,42.3,5.74,53.5,51.9,Safe
VH005,Petrol,SUV,2026-07-24 18:44:11.213000,203.5,197.3,426.6,6.67,45.2,5.6,76.1,44.2,Safe
VH005,Petrol,SUV,2026-07-24 18:44:26.213000,118.7,261.4,466.6,4.31,32.5,9.79,57.3,56.0,Safe
VH005,Petrol,SUV,2026-07-24 18:44:41.213000,206.8,248.9,517.2,4.37,22.6,9.93,62.0,48.6,Safe
VH005,Petrol,SUV,2026-07-24 18:44:56.213000,108.2,294.1,455.4,6.78,61.8,5.09,63.3,65.8,Safe
VH005,Petrol,SUV,2026-07-24 18:45:11.213000,85.2,165.8,509.0,7.31,26.4,8.99,80.5,63.9,Safe
VH005,Petrol,SUV,2026-07-24 18:45:26.213000,185.6,121.2,472.8,2.67,52.5,10.52,56.8,61.6,Safe
VH005,Petrol,SUV,2026-07-24 18:45:41.213000,149.3,96.5,472.3,0.28,29.8,4.01,54.5,42.6,Safe
VH005,Petrol,SUV,2026-07-24 18:45:56.213000,111.9,277.4,469.7,1.37,10.0,7.81,79.1,41.0,Safe
VH005,Petrol,SUV,2026-07-24 18:46:11.213000,164.1,134.0,507.2,2.26,60.4,4.29,48.7,60.0,Safe
VH005,Petrol,SUV,2026-07-24 18:46:26.213000,159.2,267.5,450.6,1.19,27.8,7.3,51.8,44.0,Safe
VH005,Petrol,SUV,2026-07-24 18:46:41.213000,160.2,123.8,561.3,1.83,44.7,0.0,72.9,53.3,Safe
VH005,Petrol,SUV,2026-07-24 18:46:56.213000,206.3,248.7,442.8,2.71,36.1,1.1,53.0,52.6,Safe
VH005,Petrol,SUV,2026-07-24 18:47:11.213000,174.1,212.8,394.7,4.04,27.8,1.96,68.9,40.4,Safe
VH005,Petrol,SUV,2026-07-24 18:47:26.213000,222.9,243.8,512.2,2.29,53.1,7.79,65.3,55.8,Safe
VH005,Petrol,SUV,2026-07-24 18:47:41.213000,101.7,283.7,498.6,5.6,65.5,0.71,59.6,45.4,Safe
VH005,Petrol,SUV,2026-07-24 18:47:56.213000,191.9,108.8,488.7,8.09,25.5,11.91,54.6,55.8,Safe
VH005,Petrol,SUV,2026-07-24 18:48:11.213000,136.7,257.1,483.6,2.79,66.5,9.04,69.6,55.0,Safe
VH005,Petrol,SUV,2026-07-24 18:48:26.213000,122.3,193.8,570.1,5.4,11.9,10.59,65.6,57.8,Safe
VH005,Petrol,SUV,2026-07-24 18:48:41.213000,148.6,246.1,570.5,3.66,37.7,6.3,61.2,55.4,Safe
VH005,Petrol,SUV,2026-07-24 18:48:56.213000,218.3,161.4,500.0,5.04,44.8,4.15,77.2,57.2,Safe
VH005,Petrol,SUV,2026-07-24 18:49:11.213000,247.5,182.9,523.8,5.96,13.5,1.35,50.4,61.9,Safe
VH005,Petrol,SUV,2026-07-24 18:49:26.213000,195.3,277.3,477.2,9.19,27.1,15.36,71.5,51.4,Safe
VH005,Petrol,SUV,2026-07-24 18:49:41.213000,223.3,155.9,432.8,4.23,48.7,0.97,80.4,68.2,Safe
VH005,Petrol,SUV,2026-07-24 18:49:56.213000,179.1,259.7,419.6,0.94,18.1,8.2,77.4,50.1,Safe
VH005,Petrol,SUV,2026-07-24 18:50:11.213000,118.0,113.4,487.4,5.62,68.7,6.65,50.0,46.7,Safe
VH005,Petrol,SUV,2026-07-24 18:50:26.213000,107.3,111.0,527.6,0.51,55.9,8.94,67.8,41.4,Safe
VH005,Petrol,SUV,2026-07-24 18:50:41.213000,127.4,110.4,449.2,1.6,30.7,7.42,60.5,45.5,Safe
VH005,Petrol,SUV,2026-07-24 18:50:56.213000,163.6,191.9,566.5,4.11,18.6,10.14,71.0,68.0,Safe
VH005,Petrol,SUV,2026-07-24 18:51:11.213000,231.5,237.8,499.4,6.06,55.6,6.64,75.3,44.2,Safe
VH005,Petrol,SUV,2026-07-24 18:51:26.213000,178.8,299.1,491.8,0.44,25.3,10.63,77.0,60.2,Safe
VH005,Petrol,SUV,2026-07-24 18:51:41.213000,197.3,268.2,477.7,2.61,65.2,4.38,83.1,58.9,Safe
VH005,Petrol,SUV,2026-07-24 18:51:56.213000,165.8,175.7,540.8,6.22,57.2,3.48,79.3,45.5,Safe
VH005,Petrol,SUV,2026-07-24 18:52:11.213000,228.7,152.0,536.9,1.87,67.3,4.56,79.7,56.5,Safe
VH005,Petrol,SUV,2026-07-24 18:52:26.213000,151.0,264.0,494.9,5.47,44.3,8.01,53.1,54.0,Safe
VH005,Petrol,SUV,2026-07-24 18:52:41.213000,197.1,261.8,500.5,6.14,20.4,10.07,77.3,62.7,Safe
VH005,Petrol,SUV,2026-07-24 18:52:56.213000,102.2,195.1,396.8,3.73,36.5,5.98,47.3,47.3,Safe
VH005,Petrol,SUV,2026-07-24 18:53:11.213000,171.7,222.5,497.0,6.4,8.1,1.68,54.4,64.2,Safe
VH005,Petrol,SUV,2026-07-24 18:53:26.213000,93.7,225.5,541.9,6.93,66.0,0.0,59.8,42.4,Safe
VH005,Petrol,SUV,2026-07-24 18:53:41.213000,93.5,239.6,397.2,1.86,65.2,5.42,68.0,67.6,Safe
VH005,Petrol,SUV,2026-07-24 18:53:56.213000,233.3,131.3,561.3,7.72,19.2,0.78,59.0,43.8,Safe
VH005,Petrol,SUV,2026-07-24 18:54:11.213000,142.5,261.0,462.5,8.07,66.9,10.99,79.5,49.5,Safe
VH005,Petrol,SUV,2026-07-24 18:54:26.213000,178.5,94.7,384.4,6.94,47.8,7.81,73.1,64.4,Safe
VH005,Petrol,SUV,2026-07-24 18:54:41.213000,149.0,113.9,445.2,3.0,49.3,0.8,78.1,46.0,Safe
VH005,Petrol,SUV,2026-07-24 18:54:56.213000,138.1,210.2,408.8,1.84,48.2,12.28,69.1,59.3,Safe
VH005,Petrol,SUV,2026-07-24 18:55:11.213000,185.3,135.4,457.3,7.71,21.8,8.93,57.1,58.5,Safe
VH005,Petrol,SUV,2026-07-24 18:55:26.213000,126.5,168.4,518.9,0.36,48.8,7.87,70.5,43.6,Safe
VH005,Petrol,SUV,2026-07-24 18:55:41.213000,152.9,291.7,557.6,7.38,47.5,7.21,66.0,53.7,Safe
VH005,Petrol,SUV,2026-07-24 18:55:56.213000,330.0,261.9,541.2,4.99,57.0,20.56,63.2,37.8,Safe
VH005,Petrol,SUV,2026-07-24 18:56:11.213000,176.9,147.6,457.1,7.39,54.6,0.68,66.7,66.2,Safe
VH005,Petrol,SUV,2026-07-24 18:56:26.213000,108.9,222.5,417.2,0.83,61.2,1.15,71.9,44.2,Safe
VH005,Petrol,SUV,2026-07-24 18:56:41.213000,141.0,172.6,514.7,1.46,67.2,9.01,77.7,65.9,Safe
VH005,Petrol,SUV,2026-07-24 18:56:56.213000,249.4,171.4,443.8,6.71,32.0,17.35,66.1,62.9,Safe
